user_id,timestamp,device_id,clicked
U404185,2022-04-02 19:53:29 Saturday,M002,False
U142028,2022-04-02 19:56:37 Saturday,T003,False
U495907,2022-04-02 20:08:39 Saturday,M002,False
U645520,2022-04-02 21:12:38 Saturday,P002,False
U344177,2022-04-02 23:28:38 Saturday,M002,False
U816553,2022-04-03 00:40:30 Sunday,M003,True
U218733,2022-04-03 00:44:25 Sunday,M002,False
U853805,2022-04-03 01:05:03 Sunday,P005,False
U920239,2022-04-03 01:59:53 Sunday,M001,False
U515769,2022-04-03 02:35:07 Sunday,M002,False
U710291,2022-04-03 02:58:18 Sunday,M004,False
U657313,2022-04-03 03:02:09 Sunday,M003,False
U496245,2022-04-03 03:07:47 Sunday,None,False
U345967,2022-04-03 04:25:17 Sunday,M004,False
U852805,2022-04-03 04:48:33 Sunday,M002,False
U958881,2022-04-03 06:26:44 Sunday,M002,False
U148201,2022-04-03 06:39:46 Sunday,M001,False
U829469,2022-04-03 06:50:35 Sunday,M002,False
U138600,2022-04-03 07:11:11 Sunday,M002,False
U321079,2022-04-03 07:29:48 Sunday,M002,True
U676991,2022-04-03 08:35:33 Sunday,P001,False
U723159,2022-04-03 09:40:52 Sunday,M004,False
U690078,2022-04-03 09:58:50 Sunday,T004,False
U523659,2022-04-03 10:18:59 Sunday,M001,False
U299287,2022-04-03 11:48:46 Sunday,T001,False
U240469,2022-04-03 12:28:44 Sunday,M001,True
U892716,2022-04-03 12:29:51 Sunday,M004,True
U915818,2022-04-03 12:40:23 Sunday,P005,False
U709557,2022-04-03 12:59:16 Sunday,P006,False
U501647,2022-04-03 13:01:56 Sunday,M002,False
U356510,2022-04-03 14:16:38 Sunday,M001,False
U920656,2022-04-03 15:11:02 Sunday,M003,False
U486473,2022-04-03 15:52:50 Sunday,T002,False
U494511,2022-04-03 15:56:20 Sunday,M001,False
U572779,2022-04-03 16:37:33 Sunday,M002,False
U872415,2022-04-03 17:16:25 Sunday,M003,False
U739891,2022-04-03 17:38:12 Sunday,M003,False
U401506,2022-04-03 17:43:58 Sunday,M002,False
U871897,2022-04-03 18:38:43 Sunday,P003,False
U222062,2022-04-03 18:42:55 Sunday,P004,True
U543554,2022-04-03 18:53:50 Sunday,M001,False
U721744,2022-04-03 19:06:46 Sunday,T002,True
U871224,2022-04-03 19:41:30 Sunday,P006,False
U177000,2022-04-03 20:20:28 Sunday,P002,False
U636932,2022-04-03 20:53:49 Sunday,P002,False
U373022,2022-04-03 21:25:38 Sunday,M001,False
U119894,2022-04-03 22:14:08 Sunday,T002,False
U358325,2022-04-03 23:25:12 Sunday,M002,True
U664468,2022-04-03 23:42:19 Sunday,M003,False
U781968,2022-04-04 00:04:05 Monday,M001,False
U750729,2022-04-04 00:39:36 Monday,P002,False
U509175,2022-04-04 01:28:55 Monday,M002,False
U626373,2022-04-04 01:37:20 Monday,M002,False
U349005,2022-04-04 01:46:46 Monday,M004,False
U991255,2022-04-04 02:11:26 Monday,T002,False
U614780,2022-04-04 04:46:05 Monday,T003,False
U557286,2022-04-04 05:23:11 Monday,P005,True
U907987,2022-04-04 05:27:31 Monday,P002,False
U911409,2022-04-04 06:47:03 Monday,T002,False
U221712,2022-04-04 07:21:27 Monday,T003,False
U300636,2022-04-04 08:49:44 Monday,T001,False
U495021,2022-04-04 09:02:50 Monday,M004,False
U151657,2022-04-04 09:51:15 Monday,P002,False
U971588,2022-04-04 09:55:38 Monday,P001,False
U269118,2022-04-04 11:33:42 Monday,P005,False
U681193,2022-04-04 12:21:58 Monday,M001,False
U623335,2022-04-04 12:43:38 Monday,M002,False
U584079,2022-04-04 14:21:37 Monday,P002,True
U508328,2022-04-04 14:21:46 Monday,T002,True
U592155,2022-04-04 14:33:42 Monday,M004,False
U554284,2022-04-04 15:39:02 Monday,P002,False
U994809,2022-04-04 17:24:36 Monday,P003,True
U502462,2022-04-04 18:15:01 Monday,M004,False
U126562,2022-04-04 19:24:21 Monday,T004,False
U748413,2022-04-04 19:53:07 Monday,None,False
U278026,2022-04-04 20:20:17 Monday,P002,True
U728632,2022-04-04 20:28:12 Monday,M004,False
U701891,2022-04-04 21:24:39 Monday,None,False
U847535,2022-04-04 21:43:29 Monday,P002,False
U568392,2022-04-04 22:05:46 Monday,M002,False
U409765,2022-04-04 22:57:37 Monday,M001,False
U234426,2022-04-04 23:00:13 Monday,None,False
U524934,2022-04-04 23:32:31 Monday,M002,False
U942241,2022-04-04 23:44:04 Monday,P003,False
U201728,2022-04-05 00:06:27 Tuesday,M003,False
U111259,2022-04-05 00:55:52 Tuesday,M002,False
U226200,2022-04-05 01:37:26 Tuesday,T003,False
U465449,2022-04-05 03:10:44 Tuesday,M001,False
U158757,2022-04-05 03:11:25 Tuesday,P002,False
U731056,2022-04-05 03:41:54 Tuesday,M004,False
U259991,2022-04-05 04:09:20 Tuesday,M002,False
U889057,2022-04-05 04:22:51 Tuesday,P002,False
U573241,2022-04-05 06:06:28 Tuesday,M002,False
U788468,2022-04-05 06:18:23 Tuesday,P003,False
U661769,2022-04-05 06:28:04 Tuesday,M002,False
U912523,2022-04-05 06:49:33 Tuesday,M002,True
U118817,2022-04-05 08:05:34 Tuesday,M001,True
U384313,2022-04-05 08:43:48 Tuesday,T001,False
U789443,2022-04-05 09:12:15 Tuesday,M002,True
U178891,2022-04-05 09:44:59 Tuesday,P003,True
U862902,2022-04-05 10:27:39 Tuesday,M004,False
U774331,2022-04-05 10:38:53 Tuesday,T001,False
U315549,2022-04-05 11:26:25 Tuesday,P004,False
U236749,2022-04-05 12:20:18 Tuesday,P001,False
U598918,2022-04-05 12:24:56 Tuesday,T002,False
U282761,2022-04-05 14:23:27 Tuesday,M003,False
U687264,2022-04-05 15:29:23 Tuesday,None,True
U257873,2022-04-05 15:38:16 Tuesday,P002,False
U636646,2022-04-05 16:19:50 Tuesday,M001,False
U112931,2022-04-05 16:44:04 Tuesday,M003,True
U174671,2022-04-05 17:51:25 Tuesday,M003,False
U281293,2022-04-05 19:12:04 Tuesday,M004,True
U528002,2022-04-05 20:17:21 Tuesday,P002,False
U864083,2022-04-05 21:31:48 Tuesday,M001,True
U980651,2022-04-05 21:54:06 Tuesday,M001,False
U327792,2022-04-05 22:08:15 Tuesday,None,False
U737110,2022-04-05 22:12:58 Tuesday,M002,False
U314986,2022-04-05 22:46:27 Tuesday,T001,False
U811703,2022-04-05 23:40:00 Tuesday,M002,False
U515667,2022-04-05 23:43:55 Tuesday,M002,False
U622908,2022-04-06 00:18:45 Wednesday,P001,False
U626259,2022-04-06 00:29:59 Wednesday,P003,False
U382822,2022-04-06 00:44:35 Wednesday,M003,False
U282189,2022-04-06 01:01:29 Wednesday,M002,False
U604639,2022-04-06 01:25:40 Wednesday,T002,False
U151179,2022-04-06 01:51:22 Wednesday,T003,False
U393921,2022-04-06 02:01:27 Wednesday,M002,False
U237894,2022-04-06 02:17:13 Wednesday,T002,True
U349067,2022-04-06 02:25:56 Wednesday,M001,False
U595364,2022-04-06 03:54:03 Wednesday,P001,False
U892196,2022-04-06 04:18:15 Wednesday,M004,False
U728655,2022-04-06 04:18:16 Wednesday,None,False
U273093,2022-04-06 04:44:38 Wednesday,P001,False
U939395,2022-04-06 04:56:52 Wednesday,T001,False
U903239,2022-04-06 05:07:31 Wednesday,P005,False
U934160,2022-04-06 05:35:52 Wednesday,M002,False
U711122,2022-04-06 06:16:25 Wednesday,T002,True
U632362,2022-04-06 06:53:59 Wednesday,P002,False
U395380,2022-04-06 07:46:55 Wednesday,M001,True
U492362,2022-04-06 08:19:47 Wednesday,P001,False
U453832,2022-04-06 08:42:44 Wednesday,M002,False
U495208,2022-04-06 10:23:09 Wednesday,M001,False
U894543,2022-04-06 10:37:42 Wednesday,P004,False
U202431,2022-04-06 11:14:33 Wednesday,None,True
U807687,2022-04-06 11:20:27 Wednesday,P001,False
U892750,2022-04-06 12:45:20 Wednesday,P003,False
U357091,2022-04-06 13:09:43 Wednesday,P003,False
U692393,2022-04-06 13:55:05 Wednesday,M003,False
U107371,2022-04-06 14:10:25 Wednesday,T002,False
U782807,2022-04-06 14:24:48 Wednesday,M001,True
U382358,2022-04-06 14:51:33 Wednesday,T002,False
U460380,2022-04-06 15:12:15 Wednesday,M001,False
U921199,2022-04-06 15:19:48 Wednesday,P003,False
U112515,2022-04-06 15:46:20 Wednesday,None,False
U755780,2022-04-06 16:10:10 Wednesday,M003,False
U306845,2022-04-06 16:12:31 Wednesday,M001,False
U372623,2022-04-06 16:42:47 Wednesday,P004,False
U617776,2022-04-06 16:53:43 Wednesday,M001,False
U151544,2022-04-06 17:25:25 Wednesday,M002,False
U890897,2022-04-06 17:26:14 Wednesday,T001,False
U260080,2022-04-06 17:37:58 Wednesday,M002,False
U173289,2022-04-06 17:45:43 Wednesday,None,True
U623449,2022-04-06 18:04:09 Wednesday,M001,False
U802734,2022-04-06 18:39:33 Wednesday,P001,False
U139108,2022-04-06 20:07:42 Wednesday,T002,False
U206209,2022-04-06 20:29:41 Wednesday,M003,False
U347491,2022-04-06 21:46:49 Wednesday,M002,False
U469435,2022-04-06 22:21:04 Wednesday,P003,False
U223272,2022-04-06 22:24:03 Wednesday,T002,False
U163167,2022-04-06 22:31:42 Wednesday,M001,False
U211087,2022-04-06 22:34:14 Wednesday,P005,False
U389947,2022-04-06 22:43:36 Wednesday,T002,False
U756255,2022-04-06 22:52:28 Wednesday,M002,False
U926363,2022-04-06 23:03:31 Wednesday,P003,False
U250902,2022-04-06 23:22:45 Wednesday,M004,True
U864237,2022-04-06 23:35:45 Wednesday,P004,False
U559314,2022-04-06 23:44:38 Wednesday,P002,False
U967358,2022-04-06 23:50:35 Wednesday,M002,True
U669979,2022-04-07 00:11:16 Thursday,T001,False
U955821,2022-04-07 01:03:26 Thursday,M004,False
U257944,2022-04-07 02:10:57 Thursday,M002,False
U406018,2022-04-07 02:27:31 Thursday,T001,False
U668250,2022-04-07 03:08:48 Thursday,None,False
U865866,2022-04-07 03:22:20 Thursday,P006,False
U296548,2022-04-07 03:24:33 Thursday,M002,False
U963808,2022-04-07 03:45:15 Thursday,M004,True
U872703,2022-04-07 04:06:25 Thursday,None,False
U291665,2022-04-07 04:21:24 Thursday,M003,False
U746557,2022-04-07 05:38:43 Thursday,M002,True
U891147,2022-04-07 06:11:32 Thursday,P001,True
U311079,2022-04-07 06:18:03 Thursday,M001,True
U444520,2022-04-07 06:37:53 Thursday,T001,False
U603017,2022-04-07 06:57:32 Thursday,T004,False
U103807,2022-04-07 07:01:00 Thursday,P003,False
U909637,2022-04-07 07:04:00 Thursday,T002,True
U682972,2022-04-07 07:39:54 Thursday,P003,True
U650479,2022-04-07 07:51:15 Thursday,P003,True
U134089,2022-04-07 09:03:03 Thursday,M002,False
U251689,2022-04-07 09:40:00 Thursday,M004,True
U330713,2022-04-07 11:50:10 Thursday,M003,False
U145212,2022-04-07 11:52:42 Thursday,M002,False
U627059,2022-04-07 13:22:29 Thursday,T001,False
U890781,2022-04-07 14:02:33 Thursday,None,False
U353381,2022-04-07 15:51:58 Thursday,None,False
U806033,2022-04-07 16:04:35 Thursday,M003,True
U832314,2022-04-07 16:43:40 Thursday,P004,False
U682189,2022-04-07 18:06:43 Thursday,M002,False
U886617,2022-04-07 18:29:51 Thursday,T002,False
U175873,2022-04-07 18:31:04 Thursday,M002,False
U447525,2022-04-07 19:50:38 Thursday,P002,False
U450971,2022-04-07 22:10:28 Thursday,M002,False
U592235,2022-04-07 22:29:40 Thursday,M002,True
U330578,2022-04-07 22:59:16 Thursday,P004,False
U292657,2022-04-07 23:06:19 Thursday,M002,True
U985400,2022-04-08 01:05:58 Friday,T003,False
U776306,2022-04-08 02:51:21 Friday,T002,False
U460948,2022-04-08 03:04:06 Friday,P005,False
U185410,2022-04-08 03:13:54 Friday,T001,True
U747102,2022-04-08 04:59:03 Friday,M002,False
U589737,2022-04-08 05:02:58 Friday,P006,False
U633397,2022-04-08 06:16:19 Friday,T001,False
U695960,2022-04-08 06:28:28 Friday,P002,False
U279425,2022-04-08 06:35:04 Friday,P006,False
U468569,2022-04-08 07:56:24 Friday,P002,False
U869615,2022-04-08 08:10:12 Friday,M003,False
U705712,2022-04-08 08:13:03 Friday,P006,False
U844570,2022-04-08 08:15:40 Friday,P005,False
U542750,2022-04-08 08:56:51 Friday,M004,False
U317049,2022-04-08 09:32:10 Friday,T001,False
U407925,2022-04-08 09:42:23 Friday,P002,True
U125071,2022-04-08 10:30:20 Friday,T002,False
U562059,2022-04-08 11:01:06 Friday,M003,True
U707063,2022-04-08 11:31:58 Friday,M003,False
U735149,2022-04-08 12:14:32 Friday,M002,False
U213764,2022-04-08 12:41:34 Friday,None,False
U165553,2022-04-08 12:42:18 Friday,P003,True
U299473,2022-04-08 13:58:51 Friday,M003,True
U745029,2022-04-08 14:09:41 Friday,P006,False
U235949,2022-04-08 15:58:14 Friday,M001,True
U623700,2022-04-08 17:09:20 Friday,P003,True
U165614,2022-04-08 17:21:29 Friday,M002,False
U198414,2022-04-08 17:22:00 Friday,P005,False
U454733,2022-04-08 18:26:25 Friday,M002,False
U386449,2022-04-08 18:26:43 Friday,M002,False
U180911,2022-04-08 18:35:26 Friday,None,True
U555655,2022-04-08 18:48:14 Friday,M002,False
U245565,2022-04-08 19:11:14 Friday,M004,False
U745191,2022-04-08 19:43:13 Friday,M003,False
U567280,2022-04-08 20:58:22 Friday,T003,False
U832276,2022-04-08 21:13:25 Friday,M002,True
U330489,2022-04-08 21:20:45 Friday,M001,False
U294192,2022-04-08 21:34:22 Friday,M002,False
U591713,2022-04-08 21:51:50 Friday,T002,True
U165757,2022-04-08 21:58:05 Friday,P005,False
U671245,2022-04-08 21:59:54 Friday,M001,False
U258737,2022-04-08 22:19:08 Friday,P006,False
U825114,2022-04-08 22:29:42 Friday,None,False
U178474,2022-04-09 00:35:40 Saturday,M002,True
U781029,2022-04-09 00:45:39 Saturday,M001,False
U222116,2022-04-09 01:28:31 Saturday,T002,False
U641886,2022-04-09 02:36:22 Saturday,P002,False
U512202,2022-04-09 02:41:10 Saturday,None,False
U646324,2022-04-09 02:46:23 Saturday,M002,False
U957504,2022-04-09 03:12:11 Saturday,M002,False
U418379,2022-04-09 04:10:47 Saturday,M002,False
U367422,2022-04-09 04:46:34 Saturday,T002,False
U370970,2022-04-09 05:01:28 Saturday,P005,False
U793827,2022-04-09 05:42:30 Saturday,M003,False
U811204,2022-04-09 05:46:29 Saturday,P002,False
U418081,2022-04-09 07:27:08 Saturday,P006,False
U442148,2022-04-09 07:31:23 Saturday,M001,False
U890507,2022-04-09 07:49:08 Saturday,P006,True
U994869,2022-04-09 08:57:18 Saturday,P006,False
U420030,2022-04-09 11:30:55 Saturday,M004,False
U151768,2022-04-09 13:06:18 Saturday,None,False
U936831,2022-04-09 14:34:18 Saturday,M003,False
U970465,2022-04-09 16:01:41 Saturday,M002,False
U491857,2022-04-09 16:42:28 Saturday,M003,False
U294704,2022-04-09 17:15:43 Saturday,M002,False
U999544,2022-04-09 18:15:27 Saturday,M002,False
U516877,2022-04-09 18:16:56 Saturday,M001,False
U113076,2022-04-09 18:39:52 Saturday,M002,False
U125058,2022-04-09 18:50:08 Saturday,P006,False
U275021,2022-04-09 18:54:41 Saturday,None,False
U883625,2022-04-09 19:06:14 Saturday,T003,False
U817216,2022-04-09 19:25:47 Saturday,P006,False
U142020,2022-04-09 22:43:09 Saturday,P002,False
U382819,2022-04-09 22:45:02 Saturday,P003,False
U909648,2022-04-09 23:34:07 Saturday,M001,True
U963648,2022-04-10 00:44:19 Sunday,P001,False
U188971,2022-04-10 00:54:37 Sunday,P002,False
U469731,2022-04-10 01:02:38 Sunday,M001,False
U734309,2022-04-10 01:31:23 Sunday,M004,False
U258878,2022-04-10 01:46:16 Sunday,M002,False
U322021,2022-04-10 01:53:38 Sunday,M001,False
U115513,2022-04-10 02:03:50 Sunday,M004,False
U676447,2022-04-10 02:04:26 Sunday,M001,False
U101108,2022-04-10 02:36:38 Sunday,M003,True
U861674,2022-04-10 02:48:45 Sunday,P005,False
U216486,2022-04-10 04:14:39 Sunday,M001,False
U627939,2022-04-10 04:50:14 Sunday,T004,True
U826646,2022-04-10 04:55:07 Sunday,P003,True
U198054,2022-04-10 06:04:54 Sunday,P005,True
U330204,2022-04-10 06:05:42 Sunday,M001,False
U854177,2022-04-10 06:58:19 Sunday,P001,False
U811948,2022-04-10 07:34:07 Sunday,P005,False
U220642,2022-04-10 09:21:55 Sunday,M002,False
U844229,2022-04-10 09:26:27 Sunday,T001,False
U884280,2022-04-10 09:45:39 Sunday,P003,False
U695931,2022-04-10 10:40:12 Sunday,T002,False
U754865,2022-04-10 11:33:54 Sunday,None,False
U687683,2022-04-10 12:14:56 Sunday,T001,False
U370147,2022-04-10 12:23:50 Sunday,M002,False
U950962,2022-04-10 12:35:54 Sunday,T002,False
U531943,2022-04-10 12:41:38 Sunday,T001,False
U534037,2022-04-10 13:09:37 Sunday,M001,False
U358925,2022-04-10 13:12:26 Sunday,P002,True
U236818,2022-04-10 13:12:46 Sunday,T004,False
U439159,2022-04-10 13:24:11 Sunday,M001,False
U543378,2022-04-10 14:18:43 Sunday,P005,False
U363879,2022-04-10 15:40:29 Sunday,M001,True
U234814,2022-04-10 16:35:24 Sunday,P006,False
U687124,2022-04-10 16:37:25 Sunday,M002,False
U396293,2022-04-10 17:30:29 Sunday,M001,False
U799495,2022-04-10 18:12:36 Sunday,T004,False
U194590,2022-04-10 18:42:09 Sunday,M002,False
U200879,2022-04-10 18:45:09 Sunday,P005,False
U593163,2022-04-10 18:46:35 Sunday,T002,False
U728771,2022-04-10 19:24:06 Sunday,M001,False
U735540,2022-04-10 20:35:14 Sunday,T002,False
U563728,2022-04-10 20:45:46 Sunday,T001,False
U937654,2022-04-10 21:04:23 Sunday,P003,False
U412144,2022-04-10 21:55:00 Sunday,M001,True
U955005,2022-04-10 22:01:29 Sunday,T001,False
U736506,2022-04-10 22:47:09 Sunday,M002,False
U278939,2022-04-10 23:27:42 Sunday,M003,False
U194866,2022-04-11 01:18:37 Monday,M003,True
U473626,2022-04-11 01:34:44 Monday,None,False
U629877,2022-04-11 01:37:43 Monday,None,True
U753163,2022-04-11 01:38:42 Monday,M003,False
U390597,2022-04-11 02:33:35 Monday,P003,False
U778995,2022-04-11 04:11:09 Monday,P003,False
U651741,2022-04-11 04:59:16 Monday,M003,False
U515003,2022-04-11 05:32:21 Monday,T001,False
U649008,2022-04-11 06:06:13 Monday,M004,False
U700393,2022-04-11 06:18:00 Monday,T001,True
U989261,2022-04-11 06:25:03 Monday,M001,False
U161819,2022-04-11 06:36:19 Monday,M003,True
U916212,2022-04-11 06:46:30 Monday,M004,False
U290191,2022-04-11 07:04:08 Monday,M004,False
U588034,2022-04-11 07:43:32 Monday,P005,False
U426497,2022-04-11 10:55:16 Monday,M001,False
U791238,2022-04-11 11:26:22 Monday,M001,False
U290059,2022-04-11 12:31:25 Monday,M002,False
U995157,2022-04-11 13:11:56 Monday,T001,False
U291188,2022-04-11 13:24:20 Monday,M002,False
U189971,2022-04-11 13:25:22 Monday,M004,False
U876424,2022-04-11 13:50:50 Monday,P006,False
U903636,2022-04-11 14:35:00 Monday,M003,True
U326188,2022-04-11 14:43:09 Monday,P003,False
U955279,2022-04-11 15:40:17 Monday,M002,False
U423949,2022-04-11 15:40:36 Monday,M004,False
U185693,2022-04-11 16:51:11 Monday,P003,True
U648872,2022-04-11 17:35:28 Monday,M001,False
U382451,2022-04-11 18:17:36 Monday,P003,True
U429759,2022-04-11 18:18:17 Monday,M003,False
U417732,2022-04-11 19:04:05 Monday,P006,False
U465536,2022-04-11 19:24:56 Monday,M003,False
U829616,2022-04-11 19:46:00 Monday,P002,False
U344179,2022-04-11 19:55:00 Monday,None,False
U967090,2022-04-11 21:21:32 Monday,T002,False
U798160,2022-04-11 22:43:38 Monday,T001,False
U690210,2022-04-11 23:52:46 Monday,M002,True
U280514,2022-04-12 00:35:53 Tuesday,M001,False
U974743,2022-04-12 00:42:22 Tuesday,M004,False
U572931,2022-04-12 00:53:17 Tuesday,P004,False
U145662,2022-04-12 00:59:33 Tuesday,P005,False
U956975,2022-04-12 01:29:21 Tuesday,M003,False
U413913,2022-04-12 02:02:28 Tuesday,T001,False
U696487,2022-04-12 02:53:34 Tuesday,M001,False
U170267,2022-04-12 03:47:00 Tuesday,M001,True
U712770,2022-04-12 04:02:18 Tuesday,P005,False
U499215,2022-04-12 04:15:46 Tuesday,T001,False
U901137,2022-04-12 04:32:28 Tuesday,M004,False
U549062,2022-04-12 04:50:18 Tuesday,M004,False
U451362,2022-04-12 05:21:39 Tuesday,M003,False
U684156,2022-04-12 05:55:27 Tuesday,M003,False
U477766,2022-04-12 06:20:50 Tuesday,M004,False
U714164,2022-04-12 06:38:08 Tuesday,M004,True
U183435,2022-04-12 07:46:43 Tuesday,M001,False
U450818,2022-04-12 08:09:02 Tuesday,P002,False
U683105,2022-04-12 09:03:42 Tuesday,P005,False
U442002,2022-04-12 11:10:28 Tuesday,M002,False
U245640,2022-04-12 12:10:18 Tuesday,P006,False
U377519,2022-04-12 12:44:25 Tuesday,T002,False
U996003,2022-04-12 16:24:02 Tuesday,M002,False
U290107,2022-04-12 17:05:43 Tuesday,T003,False
U615919,2022-04-12 18:15:49 Tuesday,M002,False
U103173,2022-04-12 18:31:47 Tuesday,T001,False
U131787,2022-04-12 18:55:06 Tuesday,T001,False
U204679,2022-04-12 19:25:13 Tuesday,P003,True
U692734,2022-04-12 20:56:48 Tuesday,None,False
U149755,2022-04-12 22:41:52 Tuesday,T002,False
U954504,2022-04-12 22:55:54 Tuesday,P002,False
U669908,2022-04-12 23:53:07 Tuesday,None,False
U632953,2022-04-12 23:56:15 Tuesday,T003,False
U222902,2022-04-13 00:40:44 Wednesday,M004,False
U883367,2022-04-13 00:41:53 Wednesday,M003,False
U123913,2022-04-13 00:46:43 Wednesday,T004,True
U761604,2022-04-13 00:47:22 Wednesday,P001,False
U736360,2022-04-13 00:48:13 Wednesday,None,True
U388230,2022-04-13 00:55:41 Wednesday,M004,False
U398090,2022-04-13 00:59:09 Wednesday,M003,False
U485595,2022-04-13 01:24:45 Wednesday,None,False
U745984,2022-04-13 02:00:49 Wednesday,T004,False
U708158,2022-04-13 02:16:12 Wednesday,None,False
U145332,2022-04-13 03:01:35 Wednesday,None,False
U441592,2022-04-13 03:11:27 Wednesday,M001,False
U575741,2022-04-13 03:13:28 Wednesday,M002,False
U779125,2022-04-13 03:17:46 Wednesday,M002,False
U400109,2022-04-13 03:28:38 Wednesday,M002,False
U406264,2022-04-13 04:28:20 Wednesday,M004,True
U523755,2022-04-13 05:08:34 Wednesday,M003,False
U546247,2022-04-13 05:44:17 Wednesday,P006,True
U612771,2022-04-13 06:00:27 Wednesday,None,False
U462070,2022-04-13 06:25:11 Wednesday,T001,False
U609159,2022-04-13 06:36:00 Wednesday,T003,False
U524593,2022-04-13 09:16:22 Wednesday,P005,False
U351434,2022-04-13 09:22:49 Wednesday,M002,True
U468612,2022-04-13 10:04:58 Wednesday,None,False
U695153,2022-04-13 11:14:09 Wednesday,T004,False
U760135,2022-04-13 12:06:45 Wednesday,M001,False
U301120,2022-04-13 13:24:20 Wednesday,M002,False
U885773,2022-04-13 13:41:49 Wednesday,M001,False
U936184,2022-04-13 13:49:51 Wednesday,M001,False
U194698,2022-04-13 14:14:41 Wednesday,M002,False
U187206,2022-04-13 14:20:22 Wednesday,M002,False
U292568,2022-04-13 15:56:06 Wednesday,T002,False
U297992,2022-04-13 16:00:55 Wednesday,M001,False
U291101,2022-04-13 16:13:07 Wednesday,M004,False
U226955,2022-04-13 16:58:15 Wednesday,T001,False
U359197,2022-04-13 17:02:07 Wednesday,P001,False
U707968,2022-04-13 17:12:40 Wednesday,M003,False
U341047,2022-04-13 17:34:35 Wednesday,P006,False
U960438,2022-04-13 19:27:14 Wednesday,M002,False
U563107,2022-04-13 19:49:47 Wednesday,M001,False
U453455,2022-04-13 20:47:12 Wednesday,P002,False
U278692,2022-04-13 20:57:48 Wednesday,P005,False
U860111,2022-04-13 21:28:40 Wednesday,None,False
U144407,2022-04-13 21:38:26 Wednesday,M002,False
U312895,2022-04-13 23:26:50 Wednesday,M003,True
U520262,2022-04-13 23:46:54 Wednesday,T002,False
U183897,2022-04-14 00:42:40 Thursday,M002,False
U605604,2022-04-14 00:43:55 Thursday,M002,True
U353739,2022-04-14 00:48:13 Thursday,T001,False
U949599,2022-04-14 01:08:13 Thursday,M004,True
U921011,2022-04-14 02:09:19 Thursday,P003,False
U767809,2022-04-14 02:46:34 Thursday,M002,False
U620719,2022-04-14 03:13:35 Thursday,M002,False
U882602,2022-04-14 03:24:21 Thursday,P001,False
U688377,2022-04-14 03:25:22 Thursday,M002,False
U638380,2022-04-14 03:26:02 Thursday,M001,False
U878375,2022-04-14 03:30:12 Thursday,None,True
U667139,2022-04-14 03:41:01 Thursday,T001,False
U592454,2022-04-14 04:34:13 Thursday,T002,False
U270259,2022-04-14 04:48:58 Thursday,T004,False
U996285,2022-04-14 05:57:00 Thursday,None,False
U115955,2022-04-14 06:08:03 Thursday,M003,False
U860237,2022-04-14 06:19:24 Thursday,M002,False
U503561,2022-04-14 06:25:27 Thursday,None,False
U637112,2022-04-14 06:56:15 Thursday,T001,True
U617935,2022-04-14 06:59:27 Thursday,P002,False
U148766,2022-04-14 07:58:50 Thursday,P005,False
U736708,2022-04-14 08:08:02 Thursday,M002,False
U437366,2022-04-14 08:10:42 Thursday,M001,False
U767252,2022-04-14 08:15:08 Thursday,M004,False
U860178,2022-04-14 09:40:10 Thursday,P003,False
U806486,2022-04-14 09:59:52 Thursday,M001,False
U572325,2022-04-14 10:09:45 Thursday,M001,False
U145169,2022-04-14 10:21:12 Thursday,M003,True
U825580,2022-04-14 10:32:15 Thursday,M002,False
U716649,2022-04-14 10:51:16 Thursday,P003,False
U639348,2022-04-14 12:34:53 Thursday,T004,False
U808739,2022-04-14 13:13:28 Thursday,P001,True
U359857,2022-04-14 15:08:14 Thursday,None,False
U877386,2022-04-14 15:11:04 Thursday,M001,False
U343220,2022-04-14 15:52:51 Thursday,T004,False
U676289,2022-04-14 16:21:02 Thursday,P006,False
U902121,2022-04-14 16:35:08 Thursday,M001,False
U668324,2022-04-14 17:09:48 Thursday,T001,False
U720600,2022-04-14 17:47:41 Thursday,M002,False
U162336,2022-04-14 18:02:06 Thursday,P006,False
U954123,2022-04-14 18:23:30 Thursday,M004,False
U432429,2022-04-14 18:41:56 Thursday,None,False
U667244,2022-04-14 18:50:29 Thursday,P006,False
U755989,2022-04-14 19:14:24 Thursday,M002,False
U455442,2022-04-14 19:15:06 Thursday,P005,False
U240713,2022-04-14 20:27:02 Thursday,None,False
U181073,2022-04-14 23:33:21 Thursday,P002,True
U950832,2022-04-14 23:53:01 Thursday,M004,False
U584394,2022-04-14 23:56:53 Thursday,P001,False
U100802,2022-04-15 00:34:47 Friday,P005,False
U868525,2022-04-15 01:20:47 Friday,M002,False
U502598,2022-04-15 01:29:08 Friday,M004,True
U387491,2022-04-15 02:33:38 Friday,P003,False
U418132,2022-04-15 03:01:25 Friday,M004,False
U550100,2022-04-15 03:11:21 Friday,M004,False
U121172,2022-04-15 03:44:56 Friday,P002,False
U434185,2022-04-15 04:02:09 Friday,T001,False
U167953,2022-04-15 05:03:13 Friday,M003,False
U294950,2022-04-15 05:13:12 Friday,M002,True
U786211,2022-04-15 05:25:57 Friday,M002,False
U661339,2022-04-15 05:38:13 Friday,M001,True
U318110,2022-04-15 05:54:26 Friday,P006,False
U504772,2022-04-15 05:58:52 Friday,P001,False
U840600,2022-04-15 06:50:28 Friday,P002,False
U919958,2022-04-15 07:27:32 Friday,M002,True
